Date,ZC025YR,ZC050YR,ZC075YR,ZC100YR,ZC200YR,ZC500YR,ZC1000YR,ZC2000YR,ZC3000YR
2020-04-27,0.050277,0.050907,0.051441,0.051891,0.053051,0.053542,0.052333,0.050601,0.049732
2020-04-28,0.048725,0.049224,0.049646,0.050004,0.05093,0.051353,0.050421,0.049034,0.048326
2020-04-29,0.048965,0.04952,0.049987,0.050377,0.051357,0.051634,0.050439,0.048918,0.048202
2020-04-30,0.048278,0.048885,0.0494,0.049836,0.050967,0.051497,0.050396,0.048774,0.047953
2020-05-01,0.048888,0.049456,0.049931,0.050326,0.051293,0.051434,0.050086,0.048518,0.047818
2020-05-04,0.048564,0.04881,0.049016,0.049189,0.04962,0.049701,0.049021,0.048011,0.047473
2020-05-05,0.049954,0.050638,0.051207,0.051679,0.052822,0.052919,0.051225,0.049311,0.048471
2020-05-06,0.048694,0.049341,0.049887,0.050344,0.0515,0.051873,0.050521,0.048742,0.04789
2020-05-07,0.048011,0.048437,0.048799,0.049105,0.049899,0.050257,0.049411,0.048096,0.047401
2020-05-08,0.049805,0.050506,0.051094,0.051583,0.052791,0.053024,0.051393,0.049412,0.0485
2020-05-11,0.049913,0.050486,0.050968,0.051371,0.052382,0.052647,0.051316,0.049515,0.048621
2020-05-12,0.049696,0.05013,0.050488,0.050781,0.051462,0.051331,0.049991,0.04848,0.047797
2020-05-13,0.049259,0.049767,0.050192,0.050544,0.051404,0.051493,0.050175,0.048533,0.047752
2020-05-14,0.049693,0.050382,0.050957,0.051433,0.052588,0.05269,0.050961,0.048959,0.048062
2020-05-15,0.051329,0.051964,0.052486,0.05291,0.053878,0.053588,0.05158,0.049471,0.048571
2020-05-18,0.050575,0.05116,0.051646,0.052046,0.052998,0.052957,0.051289,0.049319,0.048406
2020-05-19,0.050661,0.051261,0.051759,0.052169,0.053145,0.053101,0.051408,0.049446,0.04855
2020-05-20,0.050248,0.050773,0.051209,0.05157,0.052441,0.05247,0.051045,0.049319,0.048509
2020-05-21,0.050259,0.050677,0.051026,0.051315,0.052018,0.052055,0.05086,0.049277,0.048484
2020-05-22,0.050262,0.050628,0.050927,0.051169,0.051707,0.05145,0.050166,0.048803,0.048208
2020-05-25,0.049303,0.049875,0.050355,0.050755,0.05175,0.051972,0.050651,0.04898,0.048188
2020-05-26,0.049074,0.04965,0.050134,0.050537,0.051537,0.05175,0.050429,0.048803,0.048049
2020-05-27,0.048708,0.049389,0.049963,0.050442,0.051652,0.052018,0.050593,0.048784,0.047937
2020-05-28,0.049001,0.049569,0.050046,0.050445,0.051446,0.051721,0.050478,0.048881,0.048121
2020-05-29,0.050858,0.051127,0.05135,0.051535,0.051979,0.051954,0.051045,0.04974,0.049046
2020-06-01,0.050926,0.051202,0.051426,0.051607,0.051996,0.051714,0.050563,0.049219,0.048577
2020-06-02,0.05161,0.052183,0.052661,0.053057,0.054013,0.054051,0.052466,0.050486,0.049533
2020-06-03,0.050697,0.051147,0.05152,0.051825,0.052541,0.052439,0.051083,0.04953,0.048822
2020-06-04,0.050317,0.0508,0.051205,0.051541,0.052367,0.052478,0.051209,0.049538,0.048712
2020-06-05,0.050681,0.051141,0.051523,0.051837,0.052585,0.052533,0.051161,0.049481,0.048678
2020-06-08,0.050964,0.051483,0.051915,0.052271,0.053125,0.053119,0.051648,0.04985,0.048995
2020-06-09,0.051106,0.051581,0.051975,0.0523,0.053072,0.053019,0.05158,0.049787,0.048916
2020-06-10,0.051099,0.051451,0.051737,0.051967,0.052465,0.05213,0.050758,0.049269,0.048599
2020-06-11,0.052096,0.052713,0.053224,0.053643,0.054627,0.054493,0.052612,0.0504,0.049371
2020-06-12,0.05272,0.053085,0.053381,0.053617,0.054116,0.053671,0.05205,0.050167,0.049266
2020-06-15,0.052654,0.053399,0.054012,0.054511,0.05565,0.055321,0.052982,0.050533,0.049491
2020-06-16,0.052504,0.052754,0.05295,0.0531,0.053357,0.052712,0.05121,0.04962,0.048893
2020-06-17,0.051783,0.052371,0.052857,0.053255,0.054188,0.054047,0.052268,0.050237,0.049312
2020-06-18,0.051293,0.051624,0.051891,0.052103,0.05254,0.052103,0.050715,0.049334,0.048753
2020-06-19,0.053517,0.053953,0.054308,0.054595,0.055226,0.054865,0.053203,0.051327,0.050458
2020-06-22,0.053741,0.053956,0.054122,0.054246,0.054432,0.05373,0.052282,0.05083,0.050189
2020-06-23,0.054504,0.054989,0.055385,0.055706,0.056418,0.056052,0.054229,0.052135,0.051153
2020-06-24,0.054079,0.054604,0.055032,0.055376,0.056127,0.055668,0.053704,0.051618,0.050701
2020-06-25,0.052184,0.052659,0.053048,0.053362,0.054059,0.053717,0.05204,0.050267,0.049495
2020-06-26,0.051125,0.051797,0.052357,0.052819,0.053935,0.05399,0.052245,0.050224,0.049313
2020-06-29,0.051221,0.051619,0.051949,0.052221,0.052867,0.052809,0.051573,0.050011,0.049245
2020-06-30,0.051337,0.05201,0.05257,0.053033,0.054152,0.054203,0.052437,0.050375,0.049437
2020-07-01,0.05082,0.05129,0.051684,0.052013,0.05283,0.05298,0.051741,0.050001,0.049105
2020-07-02,0.050689,0.051242,0.051702,0.05208,0.052976,0.052919,0.05135,0.049556,0.048746
2020-07-03,0.050396,0.050963,0.051434,0.051822,0.052752,0.052743,0.051193,0.049402,0.04859
2020-07-06,0.049439,0.049741,0.049991,0.050196,0.050675,0.050589,0.049618,0.04844,0.047876
2020-07-07,0.049094,0.049764,0.050324,0.05079,0.051938,0.052147,0.050635,0.048902,0.048145
2020-07-08,0.048544,0.049182,0.049722,0.050175,0.051334,0.051784,0.050554,0.048903,0.048109
2020-07-09,0.047751,0.048453,0.049052,0.049561,0.050904,0.051657,0.050545,0.048786,0.047878
2020-07-10,0.047177,0.047868,0.048453,0.048946,0.050214,0.050761,0.049543,0.047937,0.047186
2020-07-13,0.047217,0.048049,0.048753,0.049345,0.050867,0.051511,0.050053,0.048175,0.047314
2020-07-14,0.046797,0.047451,0.048007,0.048478,0.049707,0.050331,0.049258,0.04771,0.046949
2020-07-15,0.048465,0.049014,0.049475,0.04986,0.050824,0.05108,0.049894,0.048417,0.047732
2020-07-16,0.048452,0.048957,0.049384,0.049743,0.050659,0.050992,0.049945,0.04848,0.047749
2020-07-17,0.048058,0.048538,0.048944,0.049285,0.050154,0.050464,0.049477,0.048123,0.047456
2020-07-20,0.048832,0.04931,0.049717,0.05006,0.050951,0.051348,0.050389,0.048895,0.048106
2020-07-21,0.048004,0.048349,0.048643,0.048892,0.049541,0.04984,0.049129,0.047966,0.047333
2020-07-22,0.048328,0.048837,0.049264,0.049619,0.050494,0.050645,0.049426,0.047934,0.04724
2020-07-23,0.04903,0.049587,0.050052,0.050437,0.051369,0.051442,0.050031,0.048395,0.04766
2020-07-24,0.049539,0.050251,0.050849,0.051346,0.052581,0.052849,0.051245,0.049308,0.048423
2020-07-27,0.049091,0.04954,0.049915,0.050227,0.050987,0.051075,0.049935,0.048539,0.047885
2020-07-28,0.049868,0.050267,0.050598,0.050868,0.051503,0.051412,0.050199,0.048794,0.048147
2020-07-29,0.04992,0.050444,0.05088,0.05124,0.05211,0.052138,0.05071,0.048972,0.048153
2020-07-30,0.049609,0.049967,0.050263,0.050504,0.051064,0.050935,0.049774,0.048417,0.047783
2020-07-31,0.05014,0.050604,0.050987,0.051301,0.05203,0.051889,0.050445,0.048796,0.048042
2020-08-03,0.050398,0.05073,0.051005,0.05123,0.05176,0.051661,0.050498,0.048938,0.048135
2020-08-04,0.050883,0.051428,0.051873,0.052232,0.053024,0.052614,0.050706,0.04876,0.047939
2020-08-05,0.051765,0.052345,0.052822,0.053209,0.054086,0.053764,0.0518,0.049642,0.048676
2020-08-06,0.051616,0.051871,0.052074,0.052234,0.052546,0.052079,0.05072,0.04913,0.048355
2020-08-07,0.052237,0.05236,0.052447,0.052504,0.052515,0.051715,0.050379,0.049049,0.04845
2020-08-10,0.051984,0.052513,0.052944,0.053292,0.054058,0.053643,0.051736,0.049724,0.048848
2020-08-11,0.051319,0.051813,0.052217,0.052545,0.053277,0.052948,0.051215,0.049335,0.0485
2020-08-12,0.050445,0.050834,0.051155,0.051418,0.052029,0.051894,0.050595,0.049,0.048227
2020-08-13,0.050673,0.051151,0.051545,0.051867,0.05261,0.052431,0.050897,0.049148,0.048348
2020-08-14,0.050977,0.051487,0.051912,0.052263,0.053106,0.0531,0.051601,0.049681,0.048736
2020-08-17,0.052734,0.053284,0.053736,0.054105,0.054944,0.054665,0.052783,0.050609,0.049597
2020-08-18,0.052181,0.052635,0.05301,0.053315,0.054014,0.053798,0.052216,0.050303,0.049381
2020-08-19,0.051673,0.052196,0.052628,0.05298,0.053793,0.053598,0.051923,0.05002,0.049151
2020-08-20,0.051874,0.052507,0.053027,0.053449,0.054405,0.054077,0.05203,0.049894,0.048985
2020-08-21,0.051705,0.052244,0.052688,0.053049,0.053872,0.053612,0.051835,0.049873,0.048993
2020-08-24,0.052132,0.052696,0.05316,0.053536,0.054386,0.054071,0.052182,0.050151,0.04926
2020-08-25,0.05264,0.052854,0.053019,0.053143,0.053333,0.052655,0.051215,0.049719,0.049039
2020-08-26,0.051382,0.051625,0.051816,0.051961,0.052212,0.051597,0.050182,0.048742,0.048105
2020-08-27,0.051556,0.051834,0.052056,0.05223,0.052566,0.052058,0.050658,0.049158,0.048474
2020-08-28,0.052884,0.053262,0.053569,0.053815,0.054335,0.05389,0.05223,0.050298,0.049373
2020-08-31,0.053006,0.053515,0.053926,0.054254,0.05494,0.054328,0.052242,0.050103,0.04918
2020-09-01,0.052262,0.052612,0.052891,0.05311,0.053534,0.052907,0.051199,0.049443,0.048671
2020-09-02,0.052177,0.052946,0.053582,0.054103,0.055322,0.055139,0.052831,0.050225,0.04905
2020-09-03,0.05103,0.051444,0.051778,0.052044,0.052595,0.052069,0.050332,0.048547,0.047773
2020-09-04,0.050618,0.050582,0.050539,0.050491,0.050267,0.049556,0.048679,0.047711,0.047219
2020-09-07,0.050819,0.051185,0.05148,0.051715,0.052203,0.051729,0.050133,0.0484,0.04761
2020-09-08,0.050944,0.051464,0.051892,0.052241,0.053042,0.052803,0.051024,0.048911,0.047906
2020-09-09,0.050192,0.050544,0.050828,0.051053,0.051514,0.051022,0.049443,0.047737,0.046962
2020-09-10,0.049967,0.050383,0.050722,0.050995,0.051595,0.051243,0.049652,0.04787,0.04705
2020-09-11,0.050581,0.051101,0.051527,0.051872,0.052648,0.05231,0.050453,0.048353,0.047386
2020-09-14,0.050135,0.050619,0.051014,0.051331,0.05202,0.051584,0.049752,0.047803,0.046943
2020-09-15,0.050465,0.050891,0.05124,0.051523,0.052155,0.051847,0.050227,0.048298,0.047371
2020-09-16,0.050862,0.051513,0.052044,0.052472,0.053417,0.052927,0.050667,0.048396,0.047453
2020-09-17,0.05069,0.051041,0.051324,0.051548,0.052011,0.051524,0.049926,0.048144,0.047313
2020-09-18,0.049899,0.050406,0.050823,0.05116,0.051916,0.051589,0.049801,0.047821,0.046926
2020-09-21,0.049522,0.049928,0.050259,0.050526,0.05111,0.050757,0.049201,0.047472,0.046682
2020-09-22,0.049437,0.049839,0.050166,0.050428,0.050993,0.05059,0.048999,0.047276,0.0465
2020-09-23,0.048956,0.049339,0.049653,0.049907,0.050478,0.050222,0.048826,0.047222,0.046473
2020-09-24,0.048929,0.049447,0.049872,0.050217,0.051,0.050731,0.049035,0.047225,0.046438
2020-09-25,0.048598,0.049099,0.049516,0.04986,0.050684,0.050667,0.049228,0.047465,0.046625
2020-09-28,0.048084,0.048504,0.048857,0.04915,0.049871,0.049974,0.048866,0.047386,0.046646
2020-09-29,0.047966,0.048721,0.049356,0.049886,0.051217,0.051583,0.04995,0.047888,0.046921
2020-09-30,0.048216,0.048557,0.048841,0.049077,0.049646,0.049653,0.048617,0.047208,0.046485
2020-10-01,0.049309,0.049991,0.050556,0.05102,0.05212,0.052044,0.050123,0.047963,0.047001
2020-10-02,0.049253,0.049766,0.050191,0.050539,0.051354,0.051225,0.049632,0.047757,0.046881
2020-10-05,0.048053,0.048577,0.04901,0.049365,0.050191,0.050055,0.048511,0.046849,0.046131
2020-10-06,0.047394,0.048099,0.048692,0.049187,0.050428,0.050768,0.049241,0.04731,0.046404
2020-10-07,0.047709,0.048132,0.048484,0.048775,0.049476,0.049489,0.048312,0.046866,0.046178
2020-10-08,0.048453,0.048869,0.049214,0.049497,0.050162,0.050073,0.048796,0.047278,0.046566
2020-10-09,0.049174,0.049997,0.050686,0.05126,0.052678,0.052956,0.051069,0.048804,0.047773
2020-10-12,0.049806,0.050301,0.050711,0.051047,0.051836,0.051733,0.050241,0.048509,0.04771
2020-10-13,0.050899,0.051636,0.052247,0.052749,0.053939,0.053853,0.05177,0.049424,0.048378
2020-10-14,0.050213,0.050478,0.050696,0.050872,0.051268,0.051063,0.049959,0.048514,0.04777
2020-10-15,0.050242,0.050668,0.051018,0.0513,0.051931,0.051642,0.050135,0.048497,0.047767
2020-10-16,0.050445,0.050966,0.051399,0.051755,0.052603,0.052558,0.051045,0.049229,0.048376
2020-10-19,0.050146,0.05074,0.051234,0.05164,0.052608,0.052573,0.050917,0.049015,0.048154
2020-10-20,0.049365,0.049647,0.049878,0.050064,0.050475,0.050248,0.049177,0.047964,0.047402
2020-10-21,0.048986,0.049408,0.049763,0.05006,0.050805,0.050987,0.049945,0.04847,0.047713
2020-10-22,0.049997,0.050467,0.050854,0.051168,0.051885,0.051661,0.050138,0.048494,0.047774
2020-10-23,0.049984,0.05053,0.050985,0.051361,0.052271,0.052315,0.050833,0.049012,0.048148
2020-10-26,0.05056,0.051165,0.051663,0.052068,0.052993,0.052728,0.050842,0.048888,0.048066
2020-10-27,0.049023,0.049385,0.049685,0.049931,0.050511,0.050435,0.049297,0.047896,0.047219
2020-10-28,0.048934,0.049312,0.049626,0.049884,0.050491,0.050415,0.04924,0.047812,0.047129
2020-10-29,0.050653,0.051163,0.051581,0.05192,0.052687,0.052395,0.050657,0.048744,0.047886
2020-10-30,0.050083,0.050616,0.051056,0.051417,0.052261,0.052122,0.05047,0.04854,0.047644
2020-11-02,0.049792,0.050459,0.05101,0.051461,0.052509,0.052334,0.050382,0.048311,0.047428
2020-11-03,0.04989,0.050492,0.05099,0.051398,0.052354,0.052225,0.05045,0.04847,0.047588
2020-11-04,0.050478,0.051077,0.051571,0.051973,0.052896,0.052649,0.050764,0.04874,0.04786
2020-11-05,0.050524,0.051019,0.051429,0.051765,0.05256,0.052466,0.050936,0.049069,0.048175
2020-11-06,0.05047,0.050881,0.051218,0.051493,0.052117,0.051883,0.050409,0.048648,0.047805
2020-11-09,0.049591,0.050438,0.051143,0.051724,0.053121,0.053155,0.050967,0.048548,0.0475
2020-11-10,0.047523,0.047724,0.047886,0.048014,0.048279,0.048005,0.047099,0.046092,0.045623
2020-11-11,0.048045,0.048534,0.048939,0.049272,0.050064,0.050013,0.048601,0.046943,0.046175
2020-11-12,0.047749,0.048422,0.04898,0.04944,0.050538,0.050525,0.048747,0.046806,0.045972
2020-11-13,0.047424,0.048114,0.048693,0.049176,0.050381,0.050671,0.049131,0.047214,0.04632
2020-11-16,0.048002,0.048652,0.049197,0.049651,0.050774,0.050991,0.049458,0.04755,0.046654
2020-11-17,0.048736,0.049321,0.049806,0.050204,0.051145,0.051072,0.049425,0.047592,0.046782
2020-11-18,0.049043,0.049771,0.050374,0.050868,0.052028,0.051906,0.049893,0.047803,0.046937
2020-11-19,0.048036,0.04861,0.04909,0.049488,0.050462,0.050585,0.049155,0.047419,0.046613
2020-11-20,0.048023,0.048602,0.049091,0.049501,0.050541,0.050878,0.049598,0.047796,0.046886
2020-11-23,0.04844,0.048919,0.049317,0.049646,0.050439,0.050452,0.049121,0.047492,0.046719
2020-11-24,0.048389,0.048914,0.049349,0.049705,0.050542,0.050443,0.048925,0.047248,0.04651
2020-11-25,0.04921,0.049662,0.050036,0.050342,0.051056,0.050924,0.049488,0.047789,0.04699
2020-11-26,0.048961,0.049301,0.049585,0.04982,0.050387,0.05038,0.049304,0.047809,0.047032
2020-11-27,0.049591,0.049924,0.050195,0.050413,0.050885,0.050565,0.049238,0.047749,0.047059
2020-11-30,0.048799,0.049175,0.049486,0.049742,0.050343,0.050262,0.049086,0.04765,0.046961
2020-12-01,0.048663,0.049339,0.049902,0.050368,0.051492,0.051554,0.049829,0.047873,0.047008
2020-12-02,0.048418,0.049195,0.049849,0.050397,0.051778,0.052199,0.050554,0.048425,0.047413
2020-12-03,0.048198,0.04881,0.049325,0.049754,0.050827,0.051084,0.049668,0.04783,0.046942
2020-12-04,0.047732,0.048261,0.048702,0.049066,0.049948,0.050004,0.048637,0.047039,0.046313
2020-12-07,0.047417,0.048071,0.048621,0.049079,0.050221,0.0505,0.04907,0.047331,0.046539
2020-12-08,0.04668,0.047242,0.047716,0.048115,0.049128,0.049495,0.048379,0.046898,0.046188
2020-12-09,0.046904,0.047717,0.048407,0.048988,0.050487,0.051144,0.049684,0.047685,0.046723
2020-12-10,0.045575,0.046508,0.047297,0.047959,0.04965,0.050322,0.048681,0.04669,0.045818
2020-12-11,0.046345,0.047089,0.047716,0.048242,0.049576,0.050045,0.048633,0.046909,0.046139
2020-12-14,0.046099,0.046664,0.047142,0.047546,0.048591,0.049074,0.048093,0.046731,0.046072
2020-12-15,0.045419,0.045969,0.04644,0.046842,0.047914,0.04859,0.047843,0.046619,0.045989
2020-12-16,0.0453,0.045996,0.046591,0.047097,0.04844,0.049255,0.048313,0.046872,0.046162
2020-12-17,0.045674,0.046361,0.046945,0.04744,0.048737,0.049433,0.048403,0.046954,0.046265
2020-12-18,0.047153,0.047868,0.048475,0.048987,0.050318,0.050956,0.04975,0.048066,0.047253
2020-12-21,0.046754,0.047496,0.04813,0.048669,0.050096,0.050936,0.049855,0.048166,0.047312
2020-12-22,0.047725,0.048505,0.049168,0.049728,0.05119,0.05192,0.050627,0.04877,0.047859
2020-12-23,0.047752,0.048521,0.04917,0.049714,0.051099,0.051616,0.050202,0.048471,0.0477
2020-12-24,0.046637,0.047138,0.047566,0.04793,0.048895,0.049465,0.048729,0.047565,0.04697
2020-12-25,0.046664,0.047295,0.047831,0.048283,0.049461,0.050045,0.049047,0.047699,0.047071
2020-12-28,0.047129,0.047735,0.048252,0.048693,0.049868,0.050583,0.049699,0.04824,0.047477
2020-12-29,0.047415,0.047978,0.048455,0.048859,0.049914,0.050444,0.049508,0.048148,0.047475
2020-12-30,0.047125,0.047599,0.048005,0.048352,0.049282,0.04988,0.049208,0.048025,0.047389
2020-12-31,0.047456,0.048075,0.048602,0.049048,0.050218,0.050834,0.049832,0.048338,0.04759
2021-01-01,0.047932,0.04846,0.048908,0.049287,0.050271,0.050736,0.049797,0.048428,0.047742
2021-01-04,0.047317,0.047912,0.048417,0.048845,0.049967,0.050553,0.049587,0.048154,0.047438
2021-01-05,0.0478,0.048471,0.049038,0.049515,0.050735,0.051217,0.049968,0.048335,0.047569
2021-01-06,0.048539,0.0494,0.050125,0.050732,0.052266,0.052774,0.05109,0.049028,0.0481
2021-01-07,0.047504,0.048066,0.048546,0.048953,0.050032,0.05065,0.04979,0.04843,0.047732
2021-01-08,0.047625,0.048187,0.048667,0.049076,0.050169,0.050851,0.050046,0.048693,0.047981
2021-01-11,0.048175,0.048746,0.049228,0.049633,0.050665,0.05105,0.049951,0.048514,0.047836
2021-01-12,0.048139,0.048815,0.04939,0.049876,0.051148,0.051801,0.050693,0.049069,0.048263
2021-01-13,0.04828,0.049016,0.049639,0.050163,0.051508,0.052065,0.05072,0.048932,0.048086
2021-01-14,0.047979,0.048859,0.049602,0.050226,0.051818,0.052437,0.050837,0.048835,0.047931
2021-01-15,0.047368,0.048005,0.048547,0.049008,0.050225,0.050905,0.049894,0.048298,0.047475
2021-01-18,0.047156,0.047725,0.04821,0.048621,0.049702,0.050277,0.049336,0.047884,0.047139
2021-01-19,0.047632,0.048363,0.048979,0.049496,0.050803,0.051256,0.049864,0.048173,0.04742
2021-01-20,0.047475,0.048186,0.048787,0.049291,0.050579,0.051077,0.049768,0.048114,0.047359
2021-01-21,0.047598,0.048209,0.048724,0.049158,0.050265,0.050689,0.049527,0.047999,0.047277
2021-01-22,0.046802,0.047314,0.047748,0.048113,0.049053,0.049453,0.04851,0.047214,0.046585
2021-01-25,0.047635,0.048164,0.048612,0.04899,0.049958,0.050343,0.049303,0.047843,0.047118
2021-01-26,0.047656,0.048217,0.048689,0.049084,0.050074,0.050347,0.049121,0.047547,0.0468
2021-01-27,0.048062,0.048834,0.049482,0.050021,0.051362,0.051667,0.049968,0.047941,0.047028
2021-01-28,0.047426,0.047821,0.048156,0.048439,0.049171,0.049485,0.048651,0.047325,0.046611
2021-01-29,0.047091,0.047655,0.048128,0.048523,0.049513,0.049779,0.048574,0.047088,0.046404
2021-02-01,0.047174,0.047643,0.048038,0.048368,0.049194,0.049412,0.048365,0.04701,0.046361
2021-02-02,0.049195,0.049981,0.050642,0.051192,0.052561,0.052876,0.051123,0.048988,0.048009
2021-02-03,0.049416,0.05006,0.0506,0.05105,0.052168,0.052408,0.050907,0.04901,0.04811
2021-02-04,0.048999,0.049472,0.049869,0.0502,0.051019,0.051175,0.050025,0.048547,0.047833
2021-02-05,0.047216,0.047543,0.047821,0.048056,0.048671,0.048969,0.04834,0.047328,0.046786
2021-02-08,0.046544,0.047095,0.047566,0.047965,0.049025,0.049643,0.048821,0.047522,0.046858
2021-02-09,0.047817,0.048356,0.048811,0.049192,0.050162,0.050505,0.04942,0.047981,0.04729
2021-02-10,0.04812,0.048737,0.049255,0.049687,0.050771,0.051061,0.049738,0.048103,0.047349
2021-02-11,0.047267,0.047659,0.047997,0.048285,0.049067,0.049583,0.048961,0.047742,0.047042
2021-02-12,0.047504,0.048071,0.048551,0.048955,0.04999,0.050404,0.049325,0.047863,0.047157
2021-02-15,0.04691,0.047356,0.047734,0.048053,0.048886,0.049284,0.048493,0.047324,0.046734
2021-02-16,0.048072,0.048761,0.049344,0.049835,0.051102,0.051651,0.050379,0.048597,0.047721
2021-02-17,0.047698,0.048353,0.048909,0.049379,0.050603,0.051204,0.05008,0.048438,0.04762
2021-02-18,0.046781,0.047436,0.047994,0.048467,0.049713,0.050404,0.049409,0.047925,0.04719
2021-02-19,0.0475,0.048014,0.048448,0.048814,0.049752,0.050141,0.049221,0.048027,0.047472
2021-02-22,0.048318,0.048888,0.049368,0.049771,0.050793,0.051146,0.050012,0.048551,0.047864
2021-02-23,0.047899,0.048474,0.048959,0.049366,0.050397,0.05076,0.04965,0.048259,0.047623
2021-02-24,0.047449,0.048147,0.048741,0.049244,0.050562,0.051256,0.050134,0.048476,0.047652
2021-02-25,0.047094,0.047784,0.04837,0.048865,0.050155,0.050804,0.049699,0.04816,0.047424
2021-02-26,0.047118,0.047892,0.048553,0.049114,0.050599,0.051456,0.050321,0.048586,0.047718
2021-03-01,0.047127,0.047893,0.048543,0.049093,0.050526,0.051241,0.049996,0.048246,0.047403
2021-03-02,0.045782,0.046564,0.047232,0.047803,0.049327,0.050306,0.049304,0.047689,0.046876
2021-03-03,0.045795,0.046521,0.04714,0.047666,0.049059,0.049882,0.048867,0.047332,0.046577
2021-03-04,0.045016,0.045402,0.045738,0.04603,0.046858,0.04763,0.047377,0.04657,0.046078
2021-03-05,0.046111,0.046573,0.04697,0.047311,0.048236,0.048898,0.048341,0.047281,0.046702
2021-03-08,0.04621,0.047015,0.0477,0.048283,0.049819,0.050704,0.049568,0.047907,0.047106
2021-03-09,0.046701,0.047346,0.047892,0.048354,0.049546,0.050099,0.049023,0.047598,0.046936
2021-03-10,0.047319,0.047863,0.048323,0.048711,0.049713,0.050157,0.0492,0.047903,0.047286
2021-03-11,0.045399,0.046006,0.046526,0.04697,0.048166,0.048979,0.048274,0.047102,0.046511
2021-03-12,0.044823,0.045642,0.046344,0.046945,0.048571,0.049719,0.048832,0.047312,0.046542
2021-03-15,0.044393,0.045141,0.045787,0.046342,0.04787,0.049078,0.048399,0.046993,0.046233
2021-03-16,0.044324,0.044702,0.045031,0.045317,0.046124,0.046878,0.046688,0.046068,0.045704
2021-03-17,0.044311,0.045194,0.045954,0.046606,0.048381,0.049703,0.048825,0.047206,0.046367
2021-03-18,0.043268,0.043976,0.044583,0.045101,0.046496,0.047463,0.046733,0.045584,0.04504
2021-03-19,0.043745,0.044467,0.04509,0.045625,0.047092,0.048239,0.047595,0.046321,0.04565
2021-03-22,0.04309,0.043832,0.044469,0.045016,0.046503,0.047612,0.046939,0.04577,0.045197
2021-03-23,0.042485,0.043153,0.043734,0.04424,0.045675,0.047044,0.046767,0.045757,0.045164
2021-03-24,0.041908,0.042644,0.043284,0.04384,0.045413,0.046893,0.046583,0.045525,0.044917
2021-03-25,0.042139,0.042894,0.043545,0.044104,0.045635,0.046834,0.046218,0.045053,0.044468
2021-03-26,0.042427,0.043141,0.043758,0.044291,0.045771,0.04702,0.046509,0.045335,0.044698
2021-03-29,0.042775,0.043613,0.044337,0.044962,0.046693,0.048132,0.047494,0.046068,0.045294
2021-03-30,0.042879,0.043371,0.043802,0.044178,0.045259,0.046352,0.046211,0.04544,0.04496
2021-03-31,0.041979,0.042875,0.04365,0.044318,0.046169,0.047718,0.047088,0.045692,0.044951
2021-04-01,0.042679,0.043307,0.043849,0.044315,0.045595,0.046614,0.046101,0.045077,0.044546
2021-04-02,0.043882,0.044811,0.045605,0.046282,0.048095,0.049283,0.048178,0.046442,0.045594
2021-04-05,0.043322,0.04417,0.044899,0.045524,0.047224,0.048477,0.047629,0.046101,0.045318
2021-04-06,0.043479,0.044189,0.044799,0.045321,0.046742,0.047785,0.047067,0.045773,0.045109
2021-04-07,0.044185,0.044863,0.04544,0.045927,0.047197,0.047847,0.046816,0.045441,0.04481
2021-04-08,0.043899,0.044814,0.045596,0.046262,0.048035,0.049143,0.047961,0.046137,0.045242
2021-04-09,0.042923,0.043925,0.04478,0.045508,0.047443,0.04864,0.047375,0.045506,0.044619
2021-04-12,0.043681,0.044491,0.045186,0.045778,0.047367,0.048417,0.047434,0.045832,0.045029
2021-04-13,0.043035,0.043769,0.044395,0.044929,0.046348,0.047239,0.046342,0.045023,0.044404
2021-04-14,0.043294,0.04386,0.044347,0.044765,0.04591,0.046786,0.046245,0.045194,0.044638
2021-04-15,0.042799,0.043853,0.044751,0.045512,0.047522,0.048695,0.047325,0.045455,0.044613
2021-04-16,0.042855,0.043704,0.044434,0.04506,0.046762,0.04802,0.047159,0.045581,0.044763
2021-04-19,0.042839,0.043761,0.044546,0.04521,0.04695,0.047908,0.046654,0.045025,0.044312
2021-04-20,0.041692,0.042384,0.042978,0.043487,0.044867,0.045877,0.045216,0.044089,0.043537
2021-04-21,0.041233,0.041725,0.042159,0.042541,0.043658,0.044894,0.044893,0.044177,0.043694
2021-04-22,0.041396,0.042349,0.043163,0.043858,0.045717,0.046952,0.04593,0.044437,0.043763
2021-04-23,0.040506,0.041147,0.041706,0.042193,0.043585,0.044957,0.04476,0.043845,0.043296
2021-04-26,0.040153,0.040918,0.041583,0.04216,0.043786,0.045293,0.044956,0.04389,0.043291
2021-04-27,0.039736,0.040515,0.041193,0.041783,0.043453,0.045046,0.044765,0.043722,0.043125
2021-04-28,0.040095,0.040945,0.041681,0.042315,0.044077,0.045575,0.045028,0.043783,0.043128
2021-04-29,0.040266,0.041124,0.041866,0.042507,0.04429,0.045822,0.045285,0.04402,0.043346
2021-04-30,0.040071,0.040653,0.041162,0.041608,0.042894,0.044232,0.044151,0.043378,0.042893
2021-05-03,0.03957,0.040334,0.040995,0.041568,0.043165,0.044578,0.044176,0.04315,0.042605
2021-05-04,0.040742,0.041666,0.042465,0.043153,0.04506,0.046645,0.045964,0.04446,0.043654
